timestamp,cpu_usage
2024-08-22 19:13:01,22
2024-08-22 19:13:02,12
2024-08-22 19:13:03,5
2024-08-22 19:13:04,29
2024-08-22 19:13:05,29
2024-08-22 19:13:06,6
2024-08-22 19:13:08,9
2024-08-22 19:13:09,7
2024-08-22 19:13:10,12
2024-08-22 19:13:11,24
2024-08-22 19:13:12,12
2024-08-22 19:13:13,11
2024-08-22 19:13:14,18
2024-08-22 19:13:15,21
2024-08-22 19:13:16,4
2024-08-22 19:13:17,22
2024-08-22 19:13:19,5
2024-08-22 19:13:20,16
2024-08-22 19:13:21,13
2024-08-22 19:13:22,8
2024-08-22 19:13:23,16
2024-08-22 19:13:24,15
2024-08-22 19:13:25,36
2024-08-22 19:13:26,15
2024-08-22 19:13:27,5
2024-08-22 19:13:29,18
2024-08-22 19:13:30,6
2024-08-22 19:13:31,15
2024-08-22 19:13:32,24
2024-08-22 19:13:33,7
2024-08-22 19:13:34,15
2024-08-22 19:13:35,22
2024-08-22 19:13:36,17
2024-08-22 19:13:37,23
2024-08-22 19:13:38,7
2024-08-22 19:13:40,13
2024-08-22 19:13:41,4
2024-08-22 19:13:42,21
2024-08-22 19:13:43,3
2024-08-22 19:13:44,31
2024-08-22 19:13:45,9
2024-08-22 19:13:46,19
2024-08-22 19:13:47,22
2024-08-22 19:13:48,5
2024-08-22 19:13:49,2
2024-08-22 19:13:50,3
2024-08-22 19:13:52,24
2024-08-22 19:13:53,34
2024-08-22 19:13:54,12
2024-08-22 19:13:55,5
2024-08-22 19:13:56,4
2024-08-22 19:13:57,14
2024-08-22 19:13:58,18
2024-08-22 19:13:59,5
2024-08-22 19:14:00,26
2024-08-22 19:14:01,5
2024-08-22 19:14:03,9
2024-08-22 19:14:04,11
2024-08-22 19:14:05,8
2024-08-22 19:14:06,9
2024-08-22 19:14:07,10
2024-08-22 19:14:08,31
2024-08-22 19:14:09,10
2024-08-22 19:14:10,13
2024-08-22 19:14:11,4
2024-08-22 19:14:12,4
2024-08-22 19:14:14,27
2024-08-22 19:14:15,29
2024-08-22 19:14:16,17
2024-08-22 19:14:17,20
2024-08-22 19:14:18,10
2024-08-22 19:14:19,10
2024-08-22 19:14:20,7
2024-08-22 19:14:21,26
2024-08-22 19:14:22,20
2024-08-22 19:14:23,9
2024-08-22 19:14:25,3
2024-08-22 19:14:26,8
2024-08-22 19:14:27,24
2024-08-22 19:14:28,14
2024-08-22 19:14:29,6
2024-08-22 19:14:30,14
2024-08-22 19:14:31,9
2024-08-22 19:14:32,11
2024-08-22 19:14:33,25
2024-08-22 19:14:34,8
2024-08-22 19:14:36,27
2024-08-22 19:14:37,12
2024-08-22 19:14:38,2
2024-08-22 19:14:39,6
2024-08-22 19:14:40,2
2024-08-22 19:14:41,4
2024-08-22 19:14:42,12
2024-08-22 19:14:43,3
2024-08-22 19:14:44,14
2024-08-22 19:14:45,22
2024-08-22 19:14:46,2
2024-08-22 19:14:48,33
2024-08-22 19:14:49,6
2024-08-22 19:14:50,7
2024-08-22 19:14:51,3
2024-08-22 19:14:52,27
2024-08-22 19:14:53,4
2024-08-22 19:14:54,7
2024-08-22 19:14:55,8
2024-08-22 19:14:56,20
2024-08-22 19:14:57,3
2024-08-22 19:14:58,6
2024-08-22 19:15:00,19
2024-08-22 19:15:01,5
2024-08-22 19:15:02,13
2024-08-22 19:15:03,6
2024-08-22 19:15:04,3
2024-08-22 19:15:05,24
2024-08-22 19:15:06,29
2024-08-22 19:15:07,2
2024-08-22 19:15:08,24
2024-08-22 19:15:09,6
2024-08-22 19:15:10,6
2024-08-22 19:15:11,4
2024-08-22 19:15:13,26
2024-08-22 19:15:14,6
2024-08-22 19:15:15,21
2024-08-22 19:15:16,37
2024-08-22 19:15:17,5
2024-08-22 19:15:18,5
2024-08-22 19:15:19,10
2024-08-22 19:15:20,6
2024-08-22 19:15:21,14
2024-08-22 19:15:22,6
2024-08-22 19:15:23,8
2024-08-22 19:15:24,33
2024-08-22 19:15:26,30
2024-08-22 19:15:27,8
2024-08-22 19:15:28,11
2024-08-22 19:15:29,4
2024-08-22 19:15:30,6
2024-08-22 19:15:31,21
2024-08-22 19:15:32,4
2024-08-22 19:15:33,19
2024-08-22 19:15:34,9
2024-08-22 19:15:35,19
2024-08-22 19:15:36,6
2024-08-22 19:15:38,2
2024-08-22 19:15:39,10
2024-08-22 19:15:40,9
2024-08-22 19:15:41,28
2024-08-22 19:15:42,24
2024-08-22 19:15:43,9
2024-08-22 19:15:44,7
2024-08-22 19:15:45,17
2024-08-22 19:15:46,6
2024-08-22 19:15:47,28
2024-08-22 19:15:48,1
2024-08-22 19:15:50,9
2024-08-22 19:15:51,3
2024-08-22 19:15:52,8
2024-08-22 19:15:53,26
2024-08-22 19:15:54,9
2024-08-22 19:15:55,10
2024-08-22 19:15:56,12
2024-08-22 19:15:57,7
2024-08-22 19:15:58,3
2024-08-22 19:15:59,11
2024-08-22 19:16:00,21
2024-08-22 19:16:02,10
2024-08-22 19:16:03,8
2024-08-22 19:16:04,3
2024-08-22 19:16:05,15
2024-08-22 19:16:06,21
2024-08-22 19:16:07,6
2024-08-22 19:16:08,11
2024-08-22 19:16:09,10
2024-08-22 19:16:10,24
2024-08-22 19:16:11,3
2024-08-22 19:16:12,9
2024-08-22 19:16:13,21
2024-08-22 19:16:15,40
2024-08-22 19:16:16,11
2024-08-22 19:16:17,10
2024-08-22 19:16:18,3
2024-08-22 19:16:19,27
2024-08-22 19:16:20,20
2024-08-22 19:16:21,9
2024-08-22 19:16:22,5
2024-08-22 19:16:23,7
2024-08-22 19:16:24,21
2024-08-22 19:16:26,10
2024-08-22 19:16:27,18
2024-08-22 19:16:28,9
2024-08-22 19:16:29,5
2024-08-22 19:16:30,26
2024-08-22 19:16:31,14
2024-08-22 19:16:32,5
2024-08-22 19:16:33,18
2024-08-22 19:16:34,5
2024-08-22 19:16:35,8
2024-08-22 19:16:37,7
2024-08-22 19:16:38,13
2024-08-22 19:16:39,19
2024-08-22 19:16:40,22
2024-08-22 19:16:41,2
2024-08-22 19:16:42,11
2024-08-22 19:16:43,13
2024-08-22 19:16:44,2
2024-08-22 19:16:45,4
2024-08-22 19:16:46,25
2024-08-22 19:16:47,20
2024-08-22 19:16:48,12
2024-08-22 19:16:50,11
2024-08-22 19:16:51,7
2024-08-22 19:16:52,2
2024-08-22 19:16:53,5
2024-08-22 19:16:54,21
2024-08-22 19:16:55,8
2024-08-22 19:16:56,13
2024-08-22 19:16:57,9
2024-08-22 19:16:58,20
2024-08-22 19:16:59,7
2024-08-22 19:17:00,8
2024-08-22 19:17:02,2
2024-08-22 19:17:03,20
2024-08-22 19:17:04,13
2024-08-22 19:17:05,3
2024-08-22 19:17:06,9
2024-08-22 19:17:07,5
2024-08-22 19:17:08,12
2024-08-22 19:17:09,14
2024-08-22 19:17:10,9
2024-08-22 19:17:11,22
2024-08-22 19:17:12,12
2024-08-22 19:17:13,2
2024-08-22 19:17:15,38
2024-08-22 19:17:16,15
2024-08-22 19:17:17,5
2024-08-22 19:17:18,13
2024-08-22 19:17:19,4
2024-08-22 19:17:20,8
2024-08-22 19:17:21,8
2024-08-22 19:17:22,9
2024-08-22 19:17:23,29
2024-08-22 19:17:24,5
2024-08-22 19:17:25,31
2024-08-22 19:17:26,16
2024-08-22 19:17:28,10
2024-08-22 19:17:29,1
2024-08-22 19:17:30,1
2024-08-22 19:17:31,4
2024-08-22 19:17:32,24
2024-08-22 19:17:33,7
2024-08-22 19:17:34,28
2024-08-22 19:17:35,4
2024-08-22 19:17:36,20
2024-08-22 19:17:37,7
2024-08-22 19:17:38,6
2024-08-22 19:17:39,28
2024-08-22 19:17:41,23
2024-08-22 19:17:42,12
2024-08-22 19:17:43,4
2024-08-22 19:17:44,26
2024-08-22 19:17:45,4
2024-08-22 19:17:46,8
2024-08-22 19:17:47,9
2024-08-22 19:17:48,15
2024-08-22 19:17:49,23
2024-08-22 19:17:50,1
2024-08-22 19:17:51,7
2024-08-22 19:17:52,4
2024-08-22 19:17:54,6
2024-08-22 19:17:55,10
2024-08-22 19:17:56,1
2024-08-22 19:17:57,5
2024-08-22 19:17:58,40
2024-08-22 19:17:59,10
2024-08-22 19:18:00,5
2024-08-22 19:18:01,6
2024-08-22 19:18:02,6
2024-08-22 19:18:03,4
2024-08-22 19:18:04,25
2024-08-22 19:18:05,19
2024-08-22 19:18:06,10
2024-08-22 19:18:08,7
2024-08-22 19:18:09,8
2024-08-22 19:18:10,6
2024-08-22 19:18:11,18
2024-08-22 19:18:12,16
2024-08-22 19:18:13,12
2024-08-22 19:18:14,16
2024-08-22 19:18:15,26
2024-08-22 19:18:16,10
2024-08-22 19:18:17,9
2024-08-22 19:18:19,2
2024-08-22 19:18:20,24
2024-08-22 19:18:21,11
2024-08-22 19:18:22,7
2024-08-22 19:18:23,11
2024-08-22 19:18:24,14
2024-08-22 19:18:25,18
2024-08-22 19:18:26,21
2024-08-22 19:18:27,8
2024-08-22 19:18:29,10
2024-08-22 19:18:30,33
2024-08-22 19:18:31,6
2024-08-22 19:18:32,11
2024-08-22 19:18:33,16
2024-08-22 19:18:34,9
2024-08-22 19:18:35,2
2024-08-22 19:18:36,5
2024-08-22 19:18:37,20
2024-08-22 19:18:38,19
2024-08-22 19:18:39,25
2024-08-22 19:18:40,5
2024-08-22 19:18:42,8
2024-08-22 19:18:43,14
2024-08-22 19:18:44,2
2024-08-22 19:18:45,1
2024-08-22 19:18:46,5
2024-08-22 19:18:47,37
2024-08-22 19:18:48,2
2024-08-22 19:18:49,7
2024-08-22 19:18:50,5
2024-08-22 19:18:51,5
2024-08-22 19:18:52,2
2024-08-22 19:18:53,6
2024-08-22 19:18:54,1
2024-08-22 19:18:56,18
2024-08-22 19:18:57,20
2024-08-22 19:18:58,7
2024-08-22 19:18:59,10
2024-08-22 19:19:00,11
2024-08-22 19:19:01,10
2024-08-22 19:19:02,8
2024-08-22 19:19:03,4
2024-08-22 19:19:04,19
2024-08-22 19:19:05,18
2024-08-22 19:19:07,14
2024-08-22 19:19:08,4
2024-08-22 19:19:09,8
2024-08-22 19:19:10,6
2024-08-22 19:19:11,6
2024-08-22 19:19:12,26
2024-08-22 19:19:13,5
2024-08-22 19:19:14,29
2024-08-22 19:19:15,21
2024-08-22 19:19:16,18
2024-08-22 19:19:18,24
2024-08-22 19:19:19,3
2024-08-22 19:19:20,30
2024-08-22 19:19:21,25
2024-08-22 19:19:22,12
2024-08-22 19:19:23,13
2024-08-22 19:19:24,10
2024-08-22 19:19:25,9
2024-08-22 19:19:26,33
2024-08-22 19:19:27,24
2024-08-22 19:19:28,10
2024-08-22 19:19:30,8
2024-08-22 19:19:31,4
2024-08-22 19:19:32,22
2024-08-22 19:19:33,9
2024-08-22 19:19:34,13
2024-08-22 19:19:35,11
2024-08-22 19:19:36,21
2024-08-22 19:19:37,19
2024-08-22 19:19:38,14
2024-08-22 19:19:39,23
2024-08-22 19:19:41,14
2024-08-22 19:19:42,5
2024-08-22 19:19:43,34
2024-08-22 19:19:44,4
2024-08-22 19:19:45,6
2024-08-22 19:19:46,8
2024-08-22 19:19:47,18
2024-08-22 19:19:48,14
2024-08-22 19:19:49,6
2024-08-22 19:19:50,13
2024-08-22 19:19:51,20
2024-08-22 19:19:53,3
2024-08-22 19:19:54,21
2024-08-22 19:19:55,3
2024-08-22 19:19:56,9
2024-08-22 19:19:57,9
2024-08-22 19:19:58,26
2024-08-22 19:19:59,15
2024-08-22 19:20:00,19
2024-08-22 19:20:01,8
2024-08-22 19:20:02,7
2024-08-22 19:20:03,5
2024-08-22 19:20:05,6
2024-08-22 19:20:06,6
2024-08-22 19:20:07,4
2024-08-22 19:20:08,38
2024-08-22 19:20:09,15
2024-08-22 19:20:10,7
2024-08-22 19:20:11,10
2024-08-22 19:20:12,15
2024-08-22 19:20:13,7
2024-08-22 19:20:14,25
2024-08-22 19:20:15,23
2024-08-22 19:20:17,18
2024-08-22 19:20:18,9
2024-08-22 19:20:19,8
2024-08-22 19:20:20,6
2024-08-22 19:20:21,8
2024-08-22 19:20:22,14
2024-08-22 19:20:23,24
2024-08-22 19:20:24,11
2024-08-22 19:20:25,3
2024-08-22 19:20:26,31
2024-08-22 19:20:28,13
2024-08-22 19:20:29,30
2024-08-22 19:20:30,16
2024-08-22 19:20:31,5
2024-08-22 19:20:32,7
2024-08-22 19:20:33,7
2024-08-22 19:20:34,22
2024-08-22 19:20:35,8
2024-08-22 19:20:36,3
2024-08-22 19:20:37,7
2024-08-22 19:20:38,36
2024-08-22 19:20:40,14
2024-08-22 19:20:41,8
2024-08-22 19:20:42,33
2024-08-22 19:20:43,3
2024-08-22 19:20:44,6
2024-08-22 19:20:45,11
2024-08-22 19:20:46,8
2024-08-22 19:20:47,5
2024-08-22 19:20:48,28
2024-08-22 19:20:49,10
2024-08-22 19:20:50,27
2024-08-22 19:20:51,15
2024-08-22 19:20:53,4
2024-08-22 19:20:54,8
2024-08-22 19:20:55,5
2024-08-22 19:20:56,31
2024-08-22 19:20:57,6
2024-08-22 19:20:58,10
2024-08-22 19:20:59,3
2024-08-22 19:21:00,13
2024-08-22 19:21:01,21
2024-08-22 19:21:02,9
2024-08-22 19:21:04,9
2024-08-22 19:21:05,4
2024-08-22 19:21:06,30
2024-08-22 19:21:07,28
2024-08-22 19:21:08,12
2024-08-22 19:21:09,3
2024-08-22 19:21:10,8
2024-08-22 19:21:11,15
2024-08-22 19:21:12,6
2024-08-22 19:21:13,9
2024-08-22 19:21:14,28
2024-08-22 19:21:15,27
2024-08-22 19:21:17,13
2024-08-22 19:21:18,10
2024-08-22 19:21:19,27
2024-08-22 19:21:20,5
2024-08-22 19:21:21,17
2024-08-22 19:21:22,15
2024-08-22 19:21:23,7
2024-08-22 19:21:24,19
2024-08-22 19:21:25,29
2024-08-22 19:21:26,9
2024-08-22 19:21:28,15
2024-08-22 19:21:29,22
2024-08-22 19:21:30,3
2024-08-22 19:21:31,6
2024-08-22 19:21:32,5
2024-08-22 19:21:33,16
2024-08-22 19:21:34,31
2024-08-22 19:21:35,14
2024-08-22 19:21:36,3
2024-08-22 19:21:37,10
2024-08-22 19:21:39,34
2024-08-22 19:21:40,10
2024-08-22 19:21:41,5
2024-08-22 19:21:42,16
2024-08-22 19:21:43,13
2024-08-22 19:21:44,7
2024-08-22 19:21:45,14
2024-08-22 19:21:46,25
2024-08-22 19:21:47,8
2024-08-22 19:21:48,4
2024-08-22 19:21:50,30
2024-08-22 19:21:51,10
2024-08-22 19:21:52,4
2024-08-22 19:21:53,11
2024-08-22 19:21:54,8
2024-08-22 19:21:55,12
2024-08-22 19:21:56,13
2024-08-22 19:21:57,24
2024-08-22 19:21:58,7
2024-08-22 19:21:59,5
2024-08-22 19:22:01,5
2024-08-22 19:22:02,13
2024-08-22 19:22:03,23
2024-08-22 19:22:04,23
2024-08-22 19:22:05,4
2024-08-22 19:22:06,11
2024-08-22 19:22:07,11
2024-08-22 19:22:08,9
2024-08-22 19:22:09,16
2024-08-22 19:22:10,21
2024-08-22 19:22:11,17
2024-08-22 19:22:12,27
2024-08-22 19:22:14,8
2024-08-22 19:22:15,33
2024-08-22 19:22:16,9
2024-08-22 19:22:17,24
2024-08-22 19:22:18,4
2024-08-22 19:22:19,18
2024-08-22 19:22:20,12
2024-08-22 19:22:21,10
2024-08-22 19:22:22,27
2024-08-22 19:22:23,24
2024-08-22 19:22:25,8
2024-08-22 19:22:26,7
2024-08-22 19:22:27,37
2024-08-22 19:22:28,27
2024-08-22 19:22:29,15
2024-08-22 19:22:30,11
2024-08-22 19:22:31,3
2024-08-22 19:22:32,5
2024-08-22 19:22:33,14
2024-08-22 19:22:34,30
2024-08-22 19:22:35,13
2024-08-22 19:22:37,6
2024-08-22 19:22:38,13
2024-08-22 19:22:39,5
2024-08-22 19:22:40,5
2024-08-22 19:22:41,15
2024-08-22 19:22:42,10
2024-08-22 19:22:43,21
2024-08-22 19:22:44,30
2024-08-22 19:22:45,13
2024-08-22 19:22:47,8
2024-08-22 19:22:48,18
2024-08-22 19:22:49,12
2024-08-22 19:22:50,9
2024-08-22 19:22:51,5
2024-08-22 19:22:52,12
2024-08-22 19:22:53,29
2024-08-22 19:22:54,5
2024-08-22 19:22:55,9
2024-08-22 19:22:56,8
2024-08-22 19:22:58,18
2024-08-22 19:22:59,9
2024-08-22 19:23:00,22
2024-08-22 19:23:01,28
2024-08-22 19:23:02,10
2024-08-22 19:23:03,13
2024-08-22 19:23:04,19
2024-08-22 19:23:05,4
2024-08-22 19:23:06,8
2024-08-22 19:23:07,29
2024-08-22 19:23:08,5
2024-08-22 19:23:10,28
2024-08-22 19:23:11,5
2024-08-22 19:23:12,10
2024-08-22 19:23:13,4
2024-08-22 19:23:14,9
2024-08-22 19:23:15,38
2024-08-22 19:23:16,20
2024-08-22 19:23:17,17
2024-08-22 19:23:18,8
2024-08-22 19:23:20,32
2024-08-22 19:23:21,4
2024-08-22 19:23:22,14
2024-08-22 19:23:23,11
2024-08-22 19:23:24,30
2024-08-22 19:23:25,9
2024-08-22 19:23:26,9
2024-08-22 19:23:27,28
2024-08-22 19:23:28,10
2024-08-22 19:23:29,28
2024-08-22 19:23:31,7
2024-08-22 19:23:32,12
2024-08-22 19:23:33,6
2024-08-22 19:23:34,9
2024-08-22 19:23:35,31
2024-08-22 19:23:36,27
2024-08-22 19:23:37,23
2024-08-22 19:23:38,24
2024-08-22 19:23:39,12
2024-08-22 19:23:40,10
2024-08-22 19:23:42,4
2024-08-22 19:23:43,4
2024-08-22 19:23:44,7
2024-08-22 19:23:45,15
2024-08-22 19:23:46,8
2024-08-22 19:23:47,9
2024-08-22 19:23:48,41
2024-08-22 19:23:49,4
2024-08-22 19:23:50,5
2024-08-22 19:23:51,32
2024-08-22 19:23:52,9
2024-08-22 19:23:54,13
2024-08-22 19:23:55,5
2024-08-22 19:23:56,9
2024-08-22 19:23:57,6
2024-08-22 19:23:58,45
2024-08-22 19:23:59,5
2024-08-22 19:24:00,9
2024-08-22 19:24:01,6
2024-08-22 19:24:02,15
2024-08-22 19:24:03,25
2024-08-22 19:24:04,5
2024-08-22 19:24:06,12
2024-08-22 19:24:07,28
2024-08-22 19:24:08,15
2024-08-22 19:24:09,29
2024-08-22 19:24:10,10
2024-08-22 19:24:11,6
2024-08-22 19:24:12,15
2024-08-22 19:24:13,9
2024-08-22 19:24:14,20
2024-08-22 19:24:15,31
2024-08-22 19:24:16,9
2024-08-22 19:24:18,10
2024-08-22 19:24:19,3
2024-08-22 19:24:20,5
2024-08-22 19:24:21,37
2024-08-22 19:24:22,12
2024-08-22 19:24:23,14
2024-08-22 19:24:24,22
2024-08-22 19:24:25,9
2024-08-22 19:24:26,17
2024-08-22 19:24:27,9
2024-08-22 19:24:29,8
2024-08-22 19:24:30,15
2024-08-22 19:24:31,24
2024-08-22 19:24:32,13
2024-08-22 19:24:33,26
2024-08-22 19:24:34,4
2024-08-22 19:24:35,17
2024-08-22 19:24:36,4
2024-08-22 19:24:37,4
2024-08-22 19:24:38,7
2024-08-22 19:24:39,35
2024-08-22 19:24:41,23
2024-08-22 19:24:42,5
2024-08-22 19:24:43,13
2024-08-22 19:24:44,5
2024-08-22 19:24:45,34
2024-08-22 19:24:46,9
2024-08-22 19:24:47,26
2024-08-22 19:24:48,10
2024-08-22 19:24:49,24
2024-08-22 19:24:50,4
2024-08-22 19:24:52,5
2024-08-22 19:24:53,10
2024-08-22 19:24:54,9
2024-08-22 19:24:55,5
2024-08-22 19:24:56,9
2024-08-22 19:24:57,38
2024-08-22 19:24:58,5
2024-08-22 19:24:59,23
2024-08-22 19:25:00,5
2024-08-22 19:25:01,30
2024-08-22 19:25:02,19
2024-08-22 19:25:04,8
2024-08-22 19:25:05,28
2024-08-22 19:25:06,9
2024-08-22 19:25:07,22
2024-08-22 19:25:08,9
2024-08-22 19:25:09,4
2024-08-22 19:25:10,7
2024-08-22 19:25:11,5
2024-08-22 19:25:12,4
2024-08-22 19:25:13,12
2024-08-22 19:25:14,37
2024-08-22 19:25:16,10
2024-08-22 19:25:17,18
2024-08-22 19:25:18,5
2024-08-22 19:25:19,11
2024-08-22 19:25:20,18
2024-08-22 19:25:21,9
2024-08-22 19:25:22,17
2024-08-22 19:25:23,32
2024-08-22 19:25:24,14
2024-08-22 19:25:26,3
2024-08-22 19:25:27,19
2024-08-22 19:25:28,32
2024-08-22 19:25:29,6
2024-08-22 19:25:30,8
2024-08-22 19:25:31,27
2024-08-22 19:25:32,13
2024-08-22 19:25:33,23
2024-08-22 19:25:34,3
2024-08-22 19:25:36,9
2024-08-22 19:25:37,0
2024-08-22 19:25:38,11
2024-08-22 19:25:39,3
2024-08-22 19:25:40,6
2024-08-22 19:25:41,38
2024-08-22 19:25:42,3
2024-08-22 19:25:43,8
2024-08-22 19:25:44,1
2024-08-22 19:25:45,2
2024-08-22 19:25:46,30
2024-08-22 19:25:47,10
2024-08-22 19:25:48,25
2024-08-22 19:25:50,2
2024-08-22 19:25:51,7
2024-08-22 19:25:52,3
2024-08-22 19:25:53,7
2024-08-22 19:25:54,4
2024-08-22 19:25:55,27
2024-08-22 19:25:56,17
2024-08-22 19:25:57,7
2024-08-22 19:25:58,24
2024-08-22 19:25:59,7
2024-08-22 19:26:00,2
2024-08-22 19:26:02,3
2024-08-22 19:26:03,8
2024-08-22 19:26:04,26
2024-08-22 19:26:05,8
2024-08-22 19:26:06,8
2024-08-22 19:26:07,17
2024-08-22 19:26:08,30
2024-08-22 19:26:09,8
2024-08-22 19:26:10,24
2024-08-22 19:26:11,8
2024-08-22 19:26:13,30
2024-08-22 19:26:14,8
2024-08-22 19:26:15,34
2024-08-22 19:26:16,10
2024-08-22 19:26:17,31
2024-08-22 19:26:18,6
2024-08-22 19:26:19,1
2024-08-22 19:26:20,19
2024-08-22 19:26:21,13
2024-08-22 19:26:22,30
2024-08-22 19:26:23,9
2024-08-22 19:26:24,6
2024-08-22 19:26:26,6
2024-08-22 19:26:27,17
2024-08-22 19:26:28,12
2024-08-22 19:26:29,29
2024-08-22 19:26:30,22
2024-08-22 19:26:31,7
2024-08-22 19:26:32,1
2024-08-22 19:26:33,6
2024-08-22 19:26:34,1
2024-08-22 19:26:35,7
2024-08-22 19:26:36,7
2024-08-22 19:26:37,2
2024-08-22 19:26:39,37
2024-08-22 19:26:40,3
2024-08-22 19:26:41,2
2024-08-22 19:26:42,12
2024-08-22 19:26:43,8
2024-08-22 19:26:44,13
2024-08-22 19:26:45,17
2024-08-22 19:26:46,24
2024-08-22 19:26:47,13
2024-08-22 19:26:48,2
2024-08-22 19:26:49,6
2024-08-22 19:26:51,4
2024-08-22 19:26:52,20
2024-08-22 19:26:53,4
2024-08-22 19:26:54,2
2024-08-22 19:26:55,2
2024-08-22 19:26:56,13
2024-08-22 19:26:57,8
2024-08-22 19:26:58,12
2024-08-22 19:26:59,19
2024-08-22 19:27:00,17
2024-08-22 19:27:01,23
2024-08-22 19:27:03,11
2024-08-22 19:27:04,10
2024-08-22 19:27:05,27
2024-08-22 19:27:06,9
2024-08-22 19:27:07,9
2024-08-22 19:27:08,28
2024-08-22 19:27:09,9
2024-08-22 19:27:10,1
2024-08-22 19:27:11,8
2024-08-22 19:27:12,35
2024-08-22 19:27:14,2
2024-08-22 19:27:15,27
2024-08-22 19:27:16,16
2024-08-22 19:27:17,17
2024-08-22 19:27:18,4
2024-08-22 19:27:19,4
2024-08-22 19:27:20,9
2024-08-22 19:27:21,19
2024-08-22 19:27:22,19
2024-08-22 19:27:23,12
2024-08-22 19:27:24,2
2024-08-22 19:27:25,3
2024-08-22 19:27:27,37
2024-08-22 19:27:28,7
2024-08-22 19:27:29,1
2024-08-22 19:27:30,13
2024-08-22 19:27:31,5
2024-08-22 19:27:32,33
2024-08-22 19:27:33,15
2024-08-22 19:27:34,22
2024-08-22 19:27:35,6
2024-08-22 19:27:36,6
2024-08-22 19:27:37,3
2024-08-22 19:27:38,12
2024-08-22 19:27:40,4
2024-08-22 19:27:41,23
2024-08-22 19:27:42,25
2024-08-22 19:27:43,10
2024-08-22 19:27:44,11
2024-08-22 19:27:45,15
2024-08-22 19:27:46,12
2024-08-22 19:27:47,1
2024-08-22 19:27:48,5
2024-08-22 19:27:49,13
2024-08-22 19:27:50,19
2024-08-22 19:27:52,26
2024-08-22 19:27:53,5
2024-08-22 19:27:54,10
2024-08-22 19:27:55,2
2024-08-22 19:27:56,13
2024-08-22 19:27:57,18
2024-08-22 19:27:58,24
2024-08-22 19:27:59,2
2024-08-22 19:28:00,4
2024-08-22 19:28:01,1
2024-08-22 19:28:02,2
2024-08-22 19:28:04,12
2024-08-22 19:28:05,6
2024-08-22 19:28:06,26
2024-08-22 19:28:07,28
2024-08-22 19:28:08,5
2024-08-22 19:28:09,11
2024-08-22 19:28:10,14
2024-08-22 19:28:11,0
2024-08-22 19:28:12,12
2024-08-22 19:28:13,18
2024-08-22 19:28:14,33
2024-08-22 19:28:15,16
2024-08-22 19:28:17,1
2024-08-22 19:28:18,9
2024-08-22 19:28:19,2
2024-08-22 19:28:20,23
2024-08-22 19:28:21,19
2024-08-22 19:28:22,11
2024-08-22 19:28:23,21
2024-08-22 19:28:24,5
2024-08-22 19:28:25,6
2024-08-22 19:28:26,15
2024-08-22 19:28:27,11
2024-08-22 19:28:29,5
2024-08-22 19:28:30,25
2024-08-22 19:28:31,6
2024-08-22 19:28:32,3
2024-08-22 19:28:33,20
2024-08-22 19:28:34,3
2024-08-22 19:28:35,6
2024-08-22 19:28:36,3
2024-08-22 19:28:37,16
2024-08-22 19:28:38,27
2024-08-22 19:28:39,34
2024-08-22 19:28:41,19
2024-08-22 19:28:42,4
2024-08-22 19:28:43,10
2024-08-22 19:28:44,8
2024-08-22 19:28:45,6
2024-08-22 19:28:46,38
2024-08-22 19:28:47,5
2024-08-22 19:28:48,6
2024-08-22 19:28:49,5
2024-08-22 19:28:50,6
2024-08-22 19:28:51,3
2024-08-22 19:28:52,5
2024-08-22 19:28:53,19
2024-08-22 19:28:55,26
2024-08-22 19:28:56,3
2024-08-22 19:28:57,5
2024-08-22 19:28:58,10
2024-08-22 19:28:59,7
2024-08-22 19:29:00,14
2024-08-22 19:29:01,10
2024-08-22 19:29:02,11
2024-08-22 19:29:03,26
2024-08-22 19:29:04,2
2024-08-22 19:29:05,2
2024-08-22 19:29:07,19
2024-08-22 19:29:08,5
2024-08-22 19:29:09,9
2024-08-22 19:29:10,6
2024-08-22 19:29:11,8
2024-08-22 19:29:12,21
2024-08-22 19:29:13,26
2024-08-22 19:29:14,24
2024-08-22 19:29:15,1
2024-08-22 19:29:16,21
2024-08-22 19:29:18,7
2024-08-22 19:29:19,24
2024-08-22 19:29:20,1
2024-08-22 19:29:21,11
2024-08-22 19:29:22,9
2024-08-22 19:29:23,32
2024-08-22 19:29:24,5
2024-08-22 19:29:25,9
2024-08-22 19:29:26,7
2024-08-22 19:29:27,30
2024-08-22 19:29:28,12
2024-08-22 19:29:30,2
2024-08-22 19:29:31,22
2024-08-22 19:29:32,11
2024-08-22 19:29:33,7
2024-08-22 19:29:34,14
2024-08-22 19:29:35,11
2024-08-22 19:29:36,12
2024-08-22 19:29:37,28
2024-08-22 19:29:38,3
2024-08-22 19:29:39,2
2024-08-22 19:29:40,8
2024-08-22 19:29:42,2
2024-08-22 19:29:43,11
2024-08-22 19:29:44,11
2024-08-22 19:29:45,2
2024-08-22 19:29:46,18
2024-08-22 19:29:47,26
2024-08-22 19:29:48,22
2024-08-22 19:29:49,8
2024-08-22 19:29:50,10
2024-08-22 19:29:51,1
2024-08-22 19:29:53,13
2024-08-22 19:29:54,2
2024-08-22 19:29:55,10
2024-08-22 19:29:56,3
2024-08-22 19:29:57,41
2024-08-22 19:29:58,2
